country,allLanguageUsed
http://www.wikidata.org/entity/Q1037,http://www.wikidata.org/entity/Q150; http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q33573
http://www.wikidata.org/entity/Q1039,http://www.wikidata.org/entity/Q5146; http://www.wikidata.org/entity/Q34994; http://www.wikidata.org/entity/Q36520; http://www.wikidata.org/entity/Q36536
http://www.wikidata.org/entity/Q1041,http://www.wikidata.org/entity/Q150; http://www.wikidata.org/entity/Q33339; http://www.wikidata.org/entity/Q33454; http://www.wikidata.org/entity/Q33678; http://www.wikidata.org/entity/Q34257; http://www.wikidata.org/entity/Q34872; http://www.wikidata.org/entity/Q35019; http://www.wikidata.org/entity/Q35095; http://www.wikidata.org/entity/Q35096; http://www.wikidata.org/entity/Q35098; http://www.wikidata.org/entity/Q35439; http://www.wikidata.org/entity/Q35506; http://www.wikidata.org/entity/Q35524; http://www.wikidata.org/entity/Q35564; http://www.wikidata.org/entity/Q35699; http://www.wikidata.org/entity/Q35704; http://www.wikidata.org/entity/Q35789; http://www.wikidata.org/entity/Q35822; http://www.wikidata.org/entity/Q36009; http://www.wikidata.org/entity/Q36028; http://www.wikidata.org/entity/Q36284; http://www.wikidata.org/entity/Q36304; http://www.wikidata.org/entity/Q36308; http://www.wikidata.org/entity/Q36318; http://www.wikidata.org/entity/Q36390; http://www.wikidata.org/entity/Q36660; http://www.wikidata.org/entity/Q36935; http://www.wikidata.org/entity/Q1420205; http://www.wikidata.org/entity/Q3446622; http://www.wikidata.org/entity/Q3507832; http://www.wikidata.org/entity/Q6269820; http://www.wikidata.org/entity/Q11010783; http://www.wikidata.org/entity/Q11028033; http://www.wikidata.org/entity/Q19359034
http://www.wikidata.org/entity/Q1042,http://www.wikidata.org/entity/Q150; http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q34015
http://www.wikidata.org/entity/Q1044,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q33990; http://www.wikidata.org/entity/Q35061; http://www.wikidata.org/entity/Q35088; http://www.wikidata.org/entity/Q35482; http://www.wikidata.org/entity/Q35524; http://www.wikidata.org/entity/Q35675; http://www.wikidata.org/entity/Q35744; http://www.wikidata.org/entity/Q36339; http://www.wikidata.org/entity/Q36613; http://www.wikidata.org/entity/Q36939; http://www.wikidata.org/entity/Q1478672; http://www.wikidata.org/entity/Q3198896; http://www.wikidata.org/entity/Q3914912; http://www.wikidata.org/entity/Q7511448; http://www.wikidata.org/entity/Q11002130; http://www.wikidata.org/entity/Q11028974; http://www.wikidata.org/entity/Q11034212; http://www.wikidata.org/entity/Q19921576; http://www.wikidata.org/entity/Q32867815
http://www.wikidata.org/entity/Q1045,http://www.wikidata.org/entity/Q13275; http://www.wikidata.org/entity/Q36221; http://www.wikidata.org/entity/Q56467; http://www.wikidata.org/entity/Q56616; http://www.wikidata.org/entity/Q56618; http://www.wikidata.org/entity/Q56769; http://www.wikidata.org/entity/Q2910610; http://www.wikidata.org/entity/Q3197533; http://www.wikidata.org/entity/Q3447286; http://www.wikidata.org/entity/Q3514343; http://www.wikidata.org/entity/Q11732489
http://www.wikidata.org/entity/Q1049,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q33025; http://www.wikidata.org/entity/Q33178; http://www.wikidata.org/entity/Q33364; http://www.wikidata.org/entity/Q34129; http://www.wikidata.org/entity/Q34769; http://www.wikidata.org/entity/Q34846; http://www.wikidata.org/entity/Q35008; http://www.wikidata.org/entity/Q35040; http://www.wikidata.org/entity/Q35125; http://www.wikidata.org/entity/Q35152; http://www.wikidata.org/entity/Q35338; http://www.wikidata.org/entity/Q35441; http://www.wikidata.org/entity/Q35523; http://www.wikidata.org/entity/Q35529; http://www.wikidata.org/entity/Q35687; http://www.wikidata.org/entity/Q35688; http://www.wikidata.org/entity/Q35693; http://www.wikidata.org/entity/Q35711; http://www.wikidata.org/entity/Q35777; http://www.wikidata.org/entity/Q35779; http://www.wikidata.org/entity/Q35859; http://www.wikidata.org/entity/Q36007; http://www.wikidata.org/entity/Q36172; http://www.wikidata.org/entity/Q36176; http://www.wikidata.org/entity/Q36328; http://www.wikidata.org/entity/Q36329; http://www.wikidata.org/entity/Q36503; http://www.wikidata.org/entity/Q36522; http://www.wikidata.org/entity/Q36525; http://www.wikidata.org/entity/Q36527; http://www.wikidata.org/entity/Q36537; http://www.wikidata.org/entity/Q36677; http://www.wikidata.org/entity/Q36679; http://www.wikidata.org/entity/Q36680; http://www.wikidata.org/entity/Q36684; http://www.wikidata.org/entity/Q36971; http://www.wikidata.org/entity/Q37007; http://www.wikidata.org/entity/Q56344; http://www.wikidata.org/entity/Q56370; http://www.wikidata.org/entity/Q56467; http://www.wikidata.org/entity/Q56557; http://www.wikidata.org/entity/Q56573; http://www.wikidata.org/entity/Q56674; http://www.wikidata.org/entity/Q56681; http://www.wikidata.org/entity/Q56823; http://www.wikidata.org/entity/Q56836; http://www.wikidata.org/entity/Q57001; http://www.wikidata.org/entity/Q277963; http://www.wikidata.org/entity/Q2396970; http://www.wikidata.org/entity/Q3120736; http://www.wikidata.org/entity/Q3182573; http://www.wikidata.org/entity/Q3400829; http://www.wikidata.org/entity/Q3407029; http://www.wikidata.org/entity/Q3407136; http://www.wikidata.org/entity/Q3409311; http://www.wikidata.org/entity/Q3450949; http://www.wikidata.org/entity/Q3915595; http://www.wikidata.org/entity/Q5351410; http://www.wikidata.org/entity/Q5521556; http://www.wikidata.org/entity/Q6362384; http://www.wikidata.org/entity/Q6386412; http://www.wikidata.org/entity/Q6438927; http://www.wikidata.org/entity/Q6667811; http://www.wikidata.org/entity/Q7514020; http://www.wikidata.org/entity/Q7698064; http://www.wikidata.org/entity/Q11283696; http://www.wikidata.org/entity/Q12911106; http://www.wikidata.org/entity/Q12952360; http://www.wikidata.org/entity/Q15974357; http://www.wikidata.org/entity/Q16885737; http://www.wikidata.org/entity/Q16887296; http://www.wikidata.org/entity/Q30597440; http://www.wikidata.org/entity/Q55218915
http://www.wikidata.org/entity/Q1050,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q34014
http://www.wikidata.org/entity/Q12557,http://www.wikidata.org/entity/Q2016252
http://www.wikidata.org/entity/Q16641,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q34011
http://www.wikidata.org/entity/Q16644,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q28427; http://www.wikidata.org/entity/Q33262; http://www.wikidata.org/entity/Q3397371
http://www.wikidata.org/entity/Q21203,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q7411; http://www.wikidata.org/entity/Q33856
http://www.wikidata.org/entity/Q26273,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q7411; http://www.wikidata.org/entity/Q3244184
http://www.wikidata.org/entity/Q26988,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q36447; http://www.wikidata.org/entity/Q36745; http://www.wikidata.org/entity/Q3119695; http://www.wikidata.org/entity/Q3130301; http://www.wikidata.org/entity/Q31204110
http://www.wikidata.org/entity/Q29999,http://www.wikidata.org/entity/Q7411; http://www.wikidata.org/entity/Q27175; http://www.wikidata.org/entity/Q100103; http://www.wikidata.org/entity/Q102172; http://www.wikidata.org/entity/Q153627; http://www.wikidata.org/entity/Q237409; http://www.wikidata.org/entity/Q497363; http://www.wikidata.org/entity/Q506010; http://www.wikidata.org/entity/Q508854; http://www.wikidata.org/entity/Q2201099; http://www.wikidata.org/entity/Q2484810; http://www.wikidata.org/entity/Q2736709; http://www.wikidata.org/entity/Q3436668
http://www.wikidata.org/entity/Q34020,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q33790
http://www.wikidata.org/entity/Q244165,
http://www.wikidata.org/entity/Q756617,http://www.wikidata.org/entity/Q188; http://www.wikidata.org/entity/Q9035; http://www.wikidata.org/entity/Q25258; http://www.wikidata.org/entity/Q25355; http://www.wikidata.org/entity/Q1671647; http://www.wikidata.org/entity/Q15665351; http://www.wikidata.org/entity/Q15665389
http://www.wikidata.org/entity/Q907112,
http://www.wikidata.org/entity/Q30025589,
http://www.wikidata.org/entity/Q30031961,
http://www.wikidata.org/entity/Q258,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q10179; http://www.wikidata.org/entity/Q13218; http://www.wikidata.org/entity/Q14196; http://www.wikidata.org/entity/Q32704; http://www.wikidata.org/entity/Q33890; http://www.wikidata.org/entity/Q34014; http://www.wikidata.org/entity/Q34137; http://www.wikidata.org/entity/Q34327; http://www.wikidata.org/entity/Q34340; http://www.wikidata.org/entity/Q35727; http://www.wikidata.org/entity/Q36785; http://www.wikidata.org/entity/Q36876; http://www.wikidata.org/entity/Q1472421; http://www.wikidata.org/entity/Q2086145; http://www.wikidata.org/entity/Q2484337; http://www.wikidata.org/entity/Q2520717; http://www.wikidata.org/entity/Q2618974; http://www.wikidata.org/entity/Q2756709; http://www.wikidata.org/entity/Q3322093; http://www.wikidata.org/entity/Q3442402; http://www.wikidata.org/entity/Q3509732; http://www.wikidata.org/entity/Q10441336; http://www.wikidata.org/entity/Q17111558; http://www.wikidata.org/entity/Q33127766
http://www.wikidata.org/entity/Q262,http://www.wikidata.org/entity/Q150; http://www.wikidata.org/entity/Q33274; http://www.wikidata.org/entity/Q33276; http://www.wikidata.org/entity/Q33427; http://www.wikidata.org/entity/Q35853; http://www.wikidata.org/entity/Q36149; http://www.wikidata.org/entity/Q56231; http://www.wikidata.org/entity/Q56392; http://www.wikidata.org/entity/Q56467; http://www.wikidata.org/entity/Q56499; http://www.wikidata.org/entity/Q56586; http://www.wikidata.org/entity/Q56703; http://www.wikidata.org/entity/Q56725; http://www.wikidata.org/entity/Q3135421; http://www.wikidata.org/entity/Q27926110
http://www.wikidata.org/entity/Q265,http://www.wikidata.org/entity/Q7737; http://www.wikidata.org/entity/Q9252; http://www.wikidata.org/entity/Q9260; http://www.wikidata.org/entity/Q9264; http://www.wikidata.org/entity/Q33541; http://www.wikidata.org/entity/Q1066766; http://www.wikidata.org/entity/Q3399507
http://www.wikidata.org/entity/Q298,http://www.wikidata.org/entity/Q1321; http://www.wikidata.org/entity/Q33730; http://www.wikidata.org/entity/Q35531; http://www.wikidata.org/entity/Q36746; http://www.wikidata.org/entity/Q56544; http://www.wikidata.org/entity/Q531826; http://www.wikidata.org/entity/Q2669181; http://www.wikidata.org/entity/Q3322112; http://www.wikidata.org/entity/Q20526610
http://www.wikidata.org/entity/Q334,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q5885; http://www.wikidata.org/entity/Q9192; http://www.wikidata.org/entity/Q36495; http://www.wikidata.org/entity/Q727694; http://www.wikidata.org/entity/Q939451; http://www.wikidata.org/entity/Q7512563; http://www.wikidata.org/entity/Q12636082; http://www.wikidata.org/entity/Q18642798
http://www.wikidata.org/entity/Q398,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q56467; http://www.wikidata.org/entity/Q56576
http://www.wikidata.org/entity/Q408,http://www.wikidata.org/entity/Q150; http://www.wikidata.org/entity/Q188; http://www.wikidata.org/entity/Q256; http://www.wikidata.org/entity/Q652; http://www.wikidata.org/entity/Q1321; http://www.wikidata.org/entity/Q1568; http://www.wikidata.org/entity/Q1617; http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q5137; http://www.wikidata.org/entity/Q5287; http://www.wikidata.org/entity/Q5885; http://www.wikidata.org/entity/Q6654; http://www.wikidata.org/entity/Q7737; http://www.wikidata.org/entity/Q9129; http://www.wikidata.org/entity/Q9168; http://www.wikidata.org/entity/Q9176; http://www.wikidata.org/entity/Q9186; http://www.wikidata.org/entity/Q9192; http://www.wikidata.org/entity/Q9199; http://www.wikidata.org/entity/Q9217; http://www.wikidata.org/entity/Q9240; http://www.wikidata.org/entity/Q9296; http://www.wikidata.org/entity/Q9299; http://www.wikidata.org/entity/Q9610; http://www.wikidata.org/entity/Q13267; http://www.wikidata.org/entity/Q13955; http://www.wikidata.org/entity/Q29525; http://www.wikidata.org/entity/Q33298; http://www.wikidata.org/entity/Q33653; http://www.wikidata.org/entity/Q33823; http://www.wikidata.org/entity/Q34057; http://www.wikidata.org/entity/Q34207; http://www.wikidata.org/entity/Q34241; http://www.wikidata.org/entity/Q35465; http://www.wikidata.org/entity/Q35671; http://www.wikidata.org/entity/Q35677; http://www.wikidata.org/entity/Q36236; http://www.wikidata.org/entity/Q36648; http://www.wikidata.org/entity/Q56543; http://www.wikidata.org/entity/Q58635; http://www.wikidata.org/entity/Q580923; http://www.wikidata.org/entity/Q788174; http://www.wikidata.org/entity/Q921304; http://www.wikidata.org/entity/Q954916; http://www.wikidata.org/entity/Q955216; http://www.wikidata.org/entity/Q975399; http://www.wikidata.org/entity/Q1166814; http://www.wikidata.org/entity/Q1284877; http://www.wikidata.org/entity/Q1284885; http://www.wikidata.org/entity/Q1285318; http://www.wikidata.org/entity/Q1406574; http://www.wikidata.org/entity/Q1639998; http://www.wikidata.org/entity/Q1656014; http://www.wikidata.org/entity/Q1747811; http://www.wikidata.org/entity/Q1764544; http://www.wikidata.org/entity/Q1977429; http://www.wikidata.org/entity/Q2083197; http://www.wikidata.org/entity/Q2092246; http://www.wikidata.org/entity/Q2092286; http://www.wikidata.org/entity/Q2147917; http://www.wikidata.org/entity/Q2225391; http://www.wikidata.org/entity/Q2232696; http://www.wikidata.org/entity/Q2524022; http://www.wikidata.org/entity/Q2567916; http://www.wikidata.org/entity/Q2591175; http://www.wikidata.org/entity/Q2591193; http://www.wikidata.org/entity/Q2591251; http://www.wikidata.org/entity/Q2591262; http://www.wikidata.org/entity/Q2591320; http://www.wikidata.org/entity/Q2669219; http://www.wikidata.org/entity/Q2669569; http://www.wikidata.org/entity/Q2714654; http://www.wikidata.org/entity/Q2980386; http://www.wikidata.org/entity/Q2980392; http://www.wikidata.org/entity/Q2980398; http://www.wikidata.org/entity/Q2982063; http://www.wikidata.org/entity/Q3053283; http://www.wikidata.org/entity/Q3111818; http://www.wikidata.org/entity/Q3111847; http://www.wikidata.org/entity/Q3121073; http://www.wikidata.org/entity/Q3162806; http://www.wikidata.org/entity/Q3200468; http://www.wikidata.org/entity/Q3279409; http://www.wikidata.org/entity/Q3295916; http://www.wikidata.org/entity/Q3298041; http://www.wikidata.org/entity/Q3303475; http://www.wikidata.org/entity/Q3327389; http://www.wikidata.org/entity/Q3339380; http://www.wikidata.org/entity/Q3360016; http://www.wikidata.org/entity/Q3436736; http://www.wikidata.org/entity/Q3436843; http://www.wikidata.org/entity/Q3439071; http://www.wikidata.org/entity/Q3441699; http://www.wikidata.org/entity/Q3442732; http://www.wikidata.org/entity/Q3442745; http://www.wikidata.org/entity/Q3446651; http://www.wikidata.org/entity/Q3446663; http://www.wikidata.org/entity/Q3449138; http://www.wikidata.org/entity/Q3504106; http://www.wikidata.org/entity/Q3507959; http://www.wikidata.org/entity/Q3508123; http://www.wikidata.org/entity/Q3509129; http://www.wikidata.org/entity/Q3509164; http://www.wikidata.org/entity/Q3537135; http://www.wikidata.org/entity/Q3913761; http://www.wikidata.org/entity/Q3913765; http://www.wikidata.org/entity/Q3913767; http://www.wikidata.org/entity/Q3913770; http://www.wikidata.org/entity/Q3913777; http://www.wikidata.org/entity/Q3913780; http://www.wikidata.org/entity/Q3913785; http://www.wikidata.org/entity/Q3913790; http://www.wikidata.org/entity/Q3913796; http://www.wikidata.org/entity/Q3913800; http://www.wikidata.org/entity/Q3913805; http://www.wikidata.org/entity/Q3913817; http://www.wikidata.org/entity/Q3913820; http://www.wikidata.org/entity/Q3913823; http://www.wikidata.org/entity/Q3913825; http://www.wikidata.org/entity/Q3913830; http://www.wikidata.org/entity/Q3913834; http://www.wikidata.org/entity/Q3913837; http://www.wikidata.org/entity/Q3913840; http://www.wikidata.org/entity/Q3913842; http://www.wikidata.org/entity/Q3913844; http://www.wikidata.org/entity/Q3913852; http://www.wikidata.org/entity/Q3913856; http://www.wikidata.org/entity/Q3914057; http://www.wikidata.org/entity/Q3914062; http://www.wikidata.org/entity/Q3915409; http://www.wikidata.org/entity/Q3915412; http://www.wikidata.org/entity/Q3915442; http://www.wikidata.org/entity/Q3915672; http://www.wikidata.org/entity/Q3915677; http://www.wikidata.org/entity/Q3915679; http://www.wikidata.org/entity/Q3915684; http://www.wikidata.org/entity/Q3915686; http://www.wikidata.org/entity/Q3915687; http://www.wikidata.org/entity/Q3915688; http://www.wikidata.org/entity/Q3915693; http://www.wikidata.org/entity/Q3915694; http://www.wikidata.org/entity/Q3915695; http://www.wikidata.org/entity/Q3915702; http://www.wikidata.org/entity/Q3915711; http://www.wikidata.org/entity/Q3915783; http://www.wikidata.org/entity/Q3915942; http://www.wikidata.org/entity/Q4087011; http://www.wikidata.org/entity/Q4683034; http://www.wikidata.org/entity/Q4764288; http://www.wikidata.org/entity/Q4830109; http://www.wikidata.org/entity/Q4840986; http://www.wikidata.org/entity/Q4858065; http://www.wikidata.org/entity/Q4874263; http://www.wikidata.org/entity/Q4913975; http://www.wikidata.org/entity/Q4916329; http://www.wikidata.org/entity/Q4975277; http://www.wikidata.org/entity/Q4997615; http://www.wikidata.org/entity/Q4998124; http://www.wikidata.org/entity/Q4998313; http://www.wikidata.org/entity/Q5223660; http://www.wikidata.org/entity/Q5223941; http://www.wikidata.org/entity/Q5228050; http://www.wikidata.org/entity/Q5268787; http://www.wikidata.org/entity/Q5268960; http://www.wikidata.org/entity/Q5285033; http://www.wikidata.org/entity/Q5285185; http://www.wikidata.org/entity/Q5285187; http://www.wikidata.org/entity/Q5285190; http://www.wikidata.org/entity/Q5285274; http://www.wikidata.org/entity/Q5285350; http://www.wikidata.org/entity/Q5285351; http://www.wikidata.org/entity/Q5515391; http://www.wikidata.org/entity/Q5517764; http://www.wikidata.org/entity/Q5523396; http://www.wikidata.org/entity/Q5565906; http://www.wikidata.org/entity/Q5614528; http://www.wikidata.org/entity/Q5615186; http://www.wikidata.org/entity/Q5615286; http://www.wikidata.org/entity/Q5618523; http://www.wikidata.org/entity/Q5619801; http://www.wikidata.org/entity/Q5619931; http://www.wikidata.org/entity/Q5619998; http://www.wikidata.org/entity/Q5620091; http://www.wikidata.org/entity/Q5621973; http://www.wikidata.org/entity/Q5621992; http://www.wikidata.org/entity/Q5995402; http://www.wikidata.org/entity/Q5997810; http://www.wikidata.org/entity/Q6147825; http://www.wikidata.org/entity/Q6150919; http://www.wikidata.org/entity/Q6202435; http://www.wikidata.org/entity/Q6349988; http://www.wikidata.org/entity/Q6359779; http://www.wikidata.org/entity/Q6373349; http://www.wikidata.org/entity/Q6378899; http://www.wikidata.org/entity/Q6380709; http://www.wikidata.org/entity/Q6426526; http://www.wikidata.org/entity/Q6426699; http://www.wikidata.org/entity/Q6433116; http://www.wikidata.org/entity/Q6444516; http://www.wikidata.org/entity/Q6444517; http://www.wikidata.org/entity/Q6444526; http://www.wikidata.org/entity/Q6448417; http://www.wikidata.org/entity/Q6448718; http://www.wikidata.org/entity/Q6448719; http://www.wikidata.org/entity/Q6448731; http://www.wikidata.org/entity/Q6482727; http://www.wikidata.org/entity/Q6512694; http://www.wikidata.org/entity/Q6549414; http://www.wikidata.org/entity/Q6693295; http://www.wikidata.org/entity/Q6727353; http://www.wikidata.org/entity/Q6741120; http://www.wikidata.org/entity/Q6743201; http://www.wikidata.org/entity/Q6746906; http://www.wikidata.org/entity/Q6748664; http://www.wikidata.org/entity/Q6748829; http://www.wikidata.org/entity/Q6772774; http://www.wikidata.org/entity/Q6772792; http://www.wikidata.org/entity/Q6772812; http://www.wikidata.org/entity/Q6773014; http://www.wikidata.org/entity/Q6792550; http://www.wikidata.org/entity/Q6799620; http://www.wikidata.org/entity/Q6881575; http://www.wikidata.org/entity/Q6928192; http://www.wikidata.org/entity/Q6960662; http://www.wikidata.org/entity/Q6981305; http://www.wikidata.org/entity/Q6983809; http://www.wikidata.org/entity/Q7021846; http://www.wikidata.org/entity/Q7021944; http://www.wikidata.org/entity/Q7021977; http://www.wikidata.org/entity/Q7022063; http://www.wikidata.org/entity/Q7022072; http://www.wikidata.org/entity/Q7022078; http://www.wikidata.org/entity/Q7022091; http://www.wikidata.org/entity/Q7022712; http://www.wikidata.org/entity/Q7049771; http://www.wikidata.org/entity/Q7068904; http://www.wikidata.org/entity/Q7069826; http://www.wikidata.org/entity/Q7070837; http://www.wikidata.org/entity/Q7127734; http://www.wikidata.org/entity/Q7311553; http://www.wikidata.org/entity/Q7336730; http://www.wikidata.org/entity/Q7711494; http://www.wikidata.org/entity/Q7881346; http://www.wikidata.org/entity/Q7959249; http://www.wikidata.org/entity/Q7959487; http://www.wikidata.org/entity/Q7959489; http://www.wikidata.org/entity/Q7960748; http://www.wikidata.org/entity/Q7961277; http://www.wikidata.org/entity/Q7966934; http://www.wikidata.org/entity/Q7967859; http://www.wikidata.org/entity/Q7967860; http://www.wikidata.org/entity/Q7967891; http://www.wikidata.org/entity/Q7967989; http://www.wikidata.org/entity/Q7968201; http://www.wikidata.org/entity/Q7969971; http://www.wikidata.org/entity/Q7970852; http://www.wikidata.org/entity/Q7970854; http://www.wikidata.org/entity/Q7974656; http://www.wikidata.org/entity/Q7983284; http://www.wikidata.org/entity/Q7999800; http://www.wikidata.org/entity/Q8029099; http://www.wikidata.org/entity/Q8039208; http://www.wikidata.org/entity/Q8039305; http://www.wikidata.org/entity/Q8046394; http://www.wikidata.org/entity/Q8048318; http://www.wikidata.org/entity/Q8048335; http://www.wikidata.org/entity/Q8050479; http://www.wikidata.org/entity/Q8050525; http://www.wikidata.org/entity/Q8053734; http://www.wikidata.org/entity/Q8053763; http://www.wikidata.org/entity/Q8053828; http://www.wikidata.org/entity/Q8053879; http://www.wikidata.org/entity/Q8055849; http://www.wikidata.org/entity/Q8060437; http://www.wikidata.org/entity/Q8062232; http://www.wikidata.org/entity/Q8842355; http://www.wikidata.org/entity/Q10412317; http://www.wikidata.org/entity/Q10427485; http://www.wikidata.org/entity/Q10465931; http://www.wikidata.org/entity/Q10467281; http://www.wikidata.org/entity/Q10470289; http://www.wikidata.org/entity/Q10474818; http://www.wikidata.org/entity/Q10488401; http://www.wikidata.org/entity/Q10502327; http://www.wikidata.org/entity/Q10510745; http://www.wikidata.org/entity/Q10510783; http://www.wikidata.org/entity/Q10511001; http://www.wikidata.org/entity/Q10511004; http://www.wikidata.org/entity/Q10511016; http://www.wikidata.org/entity/Q10511225; http://www.wikidata.org/entity/Q10511230; http://www.wikidata.org/entity/Q10543322; http://www.wikidata.org/entity/Q10547021; http://www.wikidata.org/entity/Q10549839; http://www.wikidata.org/entity/Q10549849; http://www.wikidata.org/entity/Q10549851; http://www.wikidata.org/entity/Q10549852; http://www.wikidata.org/entity/Q10549854; http://www.wikidata.org/entity/Q10550184; http://www.wikidata.org/entity/Q10550697; http://www.wikidata.org/entity/Q10551249; http://www.wikidata.org/entity/Q10575155; http://www.wikidata.org/entity/Q10576338; http://www.wikidata.org/entity/Q10576387; http://www.wikidata.org/entity/Q10577017; http://www.wikidata.org/entity/Q10577273; http://www.wikidata.org/entity/Q10577274; http://www.wikidata.org/entity/Q10577424; http://www.wikidata.org/entity/Q10577443; http://www.wikidata.org/entity/Q10577501; http://www.wikidata.org/entity/Q10577724; http://www.wikidata.org/entity/Q10577823; http://www.wikidata.org/entity/Q10586712; http://www.wikidata.org/entity/Q10590149; http://www.wikidata.org/entity/Q10600380; http://www.wikidata.org/entity/Q10600396; http://www.wikidata.org/entity/Q10604066; http://www.wikidata.org/entity/Q10604331; http://www.wikidata.org/entity/Q10631925; http://www.wikidata.org/entity/Q10631927; http://www.wikidata.org/entity/Q10632026; http://www.wikidata.org/entity/Q10632195; http://www.wikidata.org/entity/Q10706951; http://www.wikidata.org/entity/Q10710522; http://www.wikidata.org/entity/Q10719025; http://www.wikidata.org/entity/Q10719110; http://www.wikidata.org/entity/Q10719289; http://www.wikidata.org/entity/Q10720035; http://www.wikidata.org/entity/Q10720036; http://www.wikidata.org/entity/Q10720037; http://www.wikidata.org/entity/Q10720039; http://www.wikidata.org/entity/Q10720045; http://www.wikidata.org/entity/Q10720050; http://www.wikidata.org/entity/Q10723405; http://www.wikidata.org/entity/Q10723416; http://www.wikidata.org/entity/Q10723454; http://www.wikidata.org/entity/Q10723541; http://www.wikidata.org/entity/Q10728232; http://www.wikidata.org/entity/Q12626835; http://www.wikidata.org/entity/Q12645549; http://www.wikidata.org/entity/Q12953954; http://www.wikidata.org/entity/Q13553748; http://www.wikidata.org/entity/Q13586632; http://www.wikidata.org/entity/Q13591127; http://www.wikidata.org/entity/Q13591670; http://www.wikidata.org/entity/Q16111302; http://www.wikidata.org/entity/Q16112737; http://www.wikidata.org/entity/Q16211970; http://www.wikidata.org/entity/Q16825981; http://www.wikidata.org/entity/Q16841801; http://www.wikidata.org/entity/Q16891606; http://www.wikidata.org/entity/Q16897028; http://www.wikidata.org/entity/Q16905490; http://www.wikidata.org/entity/Q16919427; http://www.wikidata.org/entity/Q16920653; http://www.wikidata.org/entity/Q16954400; http://www.wikidata.org/entity/Q16960599; http://www.wikidata.org/entity/Q16978087; http://www.wikidata.org/entity/Q16979305; http://www.wikidata.org/entity/Q17059380; http://www.wikidata.org/entity/Q18472819; http://www.wikidata.org/entity/Q18650060; http://www.wikidata.org/entity/Q20050850; http://www.wikidata.org/entity/Q22893424; http://www.wikidata.org/entity/Q22918391; http://www.wikidata.org/entity/Q24090240; http://www.wikidata.org/entity/Q31722921; http://www.wikidata.org/entity/Q31752631; http://www.wikidata.org/entity/Q32571318; http://www.wikidata.org/entity/Q33060509; http://www.wikidata.org/entity/Q33060513; http://www.wikidata.org/entity/Q33060526; http://www.wikidata.org/entity/Q33060533; http://www.wikidata.org/entity/Q33061540; http://www.wikidata.org/entity/Q33087049; http://www.wikidata.org/entity/Q33103591; http://www.wikidata.org/entity/Q33110152; http://www.wikidata.org/entity/Q33110188; http://www.wikidata.org/entity/Q34295800; http://www.wikidata.org/entity/Q46264708; http://www.wikidata.org/entity/Q47004719; http://www.wikidata.org/entity/Q47004724; http://www.wikidata.org/entity/Q47004730; http://www.wikidata.org/entity/Q47004732; http://www.wikidata.org/entity/Q48987680; http://www.wikidata.org/entity/Q49929396; http://www.wikidata.org/entity/Q49929872; http://www.wikidata.org/entity/Q50207890; http://www.wikidata.org/entity/Q50934920; http://www.wikidata.org/entity/Q52008172; http://www.wikidata.org/entity/Q55254102; http://www.wikidata.org/entity/Q56285397; http://www.wikidata.org/entity/Q56525223; http://www.wikidata.org/entity/Q56809601; http://www.wikidata.org/entity/Q56825017; http://www.wikidata.org/entity/Q57337359; http://www.wikidata.org/entity/Q57783910; http://www.wikidata.org/entity/Q60611652; http://www.wikidata.org/entity/Q61676882; http://www.wikidata.org/entity/Q61951665; http://www.wikidata.org/entity/Q61999705; http://www.wikidata.org/entity/Q61999823; http://www.wikidata.org/entity/Q61999874; http://www.wikidata.org/entity/Q62000004; http://www.wikidata.org/entity/Q62603022; http://www.wikidata.org/entity/Q63257867; http://www.wikidata.org/entity/Q63313681; http://www.wikidata.org/entity/Q63339969; http://www.wikidata.org/entity/Q63340189; http://www.wikidata.org/entity/Q63341096; http://www.wikidata.org/entity/Q63341274; http://www.wikidata.org/entity/Q63348560; http://www.wikidata.org/entity/Q63537289; t2111805098
