country,memberOrganization
http://www.wikidata.org/entity/Q929,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q189966; http://www.wikidata.org/entity/Q189972; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q2029901; http://www.wikidata.org/entity/Q3348506; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q945,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q193272; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q945574; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q2029901; http://www.wikidata.org/entity/Q3348506
http://www.wikidata.org/entity/Q948,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7172; http://www.wikidata.org/entity/Q7804; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q41984; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q61923; http://www.wikidata.org/entity/Q125761; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q177773; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q192177; http://www.wikidata.org/entity/Q201054; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q370862; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q605883; http://www.wikidata.org/entity/Q624307; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1137381; http://www.wikidata.org/entity/Q4783148; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q953,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7785; http://www.wikidata.org/entity/Q7804; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q15028; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q40970; http://www.wikidata.org/entity/Q41984; http://www.wikidata.org/entity/Q47488; http://www.wikidata.org/entity/Q54129; http://www.wikidata.org/entity/Q82151; http://www.wikidata.org/entity/Q125761; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q472311; http://www.wikidata.org/entity/Q477328; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q689859; http://www.wikidata.org/entity/Q816706; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q980770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1069175; http://www.wikidata.org/entity/Q1138589
http://www.wikidata.org/entity/Q36,http://www.wikidata.org/entity/Q458; http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7184; http://www.wikidata.org/entity/Q7804; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q8908; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q41550; http://www.wikidata.org/entity/Q41644; http://www.wikidata.org/entity/Q42262; http://www.wikidata.org/entity/Q45177; http://www.wikidata.org/entity/Q81299; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q177773; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q191582; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q244323; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q566397; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q663492; http://www.wikidata.org/entity/Q782942; http://www.wikidata.org/entity/Q789769; http://www.wikidata.org/entity/Q826700; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1072120; http://www.wikidata.org/entity/Q1480793; http://www.wikidata.org/entity/Q1579424; http://www.wikidata.org/entity/Q1697391; http://www.wikidata.org/entity/Q1928989; http://www.wikidata.org/entity/Q1969730; http://www.wikidata.org/entity/Q3866537; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q38,http://www.wikidata.org/entity/Q458; http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7178; http://www.wikidata.org/entity/Q7184; http://www.wikidata.org/entity/Q7804; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q8908; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q19771; http://www.wikidata.org/entity/Q37143; http://www.wikidata.org/entity/Q41550; http://www.wikidata.org/entity/Q41984; http://www.wikidata.org/entity/Q42262; http://www.wikidata.org/entity/Q42944; http://www.wikidata.org/entity/Q45177; http://www.wikidata.org/entity/Q47488; http://www.wikidata.org/entity/Q52847; http://www.wikidata.org/entity/Q54129; http://www.wikidata.org/entity/Q61923; http://www.wikidata.org/entity/Q81299; http://www.wikidata.org/entity/Q82151; http://www.wikidata.org/entity/Q123209; http://www.wikidata.org/entity/Q125761; http://www.wikidata.org/entity/Q132551; http://www.wikidata.org/entity/Q141720; http://www.wikidata.org/entity/Q151991; http://www.wikidata.org/entity/Q161549; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q176815; http://www.wikidata.org/entity/Q177773; http://www.wikidata.org/entity/Q182000; http://www.wikidata.org/entity/Q188822; http://www.wikidata.org/entity/Q189946; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q192177; http://www.wikidata.org/entity/Q201054; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q309195; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q386120; http://www.wikidata.org/entity/Q472311; http://www.wikidata.org/entity/Q488981; http://www.wikidata.org/entity/Q521227; http://www.wikidata.org/entity/Q605326; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q663492; http://www.wikidata.org/entity/Q689859; http://www.wikidata.org/entity/Q699036; http://www.wikidata.org/entity/Q782942; http://www.wikidata.org/entity/Q826700; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q848633; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1045198; http://www.wikidata.org/entity/Q1072120; http://www.wikidata.org/entity/Q1153087; http://www.wikidata.org/entity/Q1374456; http://www.wikidata.org/entity/Q1377612; http://www.wikidata.org/entity/Q1411881; http://www.wikidata.org/entity/Q1480793; http://www.wikidata.org/entity/Q1666759; http://www.wikidata.org/entity/Q1928989; http://www.wikidata.org/entity/Q1969730; http://www.wikidata.org/entity/Q3772571; http://www.wikidata.org/entity/Q3866537; http://www.wikidata.org/entity/Q5611262; http://www.wikidata.org/entity/Q18816843
http://www.wikidata.org/entity/Q954,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q816706; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q958,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527
http://www.wikidata.org/entity/Q962,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q193272; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q945574; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q2029901; http://www.wikidata.org/entity/Q3348506
http://www.wikidata.org/entity/Q963,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7785; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q816706; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527
http://www.wikidata.org/entity/Q40,http://www.wikidata.org/entity/Q458; http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q8908; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q41550; http://www.wikidata.org/entity/Q45177; http://www.wikidata.org/entity/Q81299; http://www.wikidata.org/entity/Q151991; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q188822; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q663492; http://www.wikidata.org/entity/Q782942; http://www.wikidata.org/entity/Q826700; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1072120; http://www.wikidata.org/entity/Q1377612; http://www.wikidata.org/entity/Q1480793; http://www.wikidata.org/entity/Q1969730; http://www.wikidata.org/entity/Q3866537; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q43,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7184; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q8908; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q19771; http://www.wikidata.org/entity/Q41550; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q81299; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q188822; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q380340; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q663492; http://www.wikidata.org/entity/Q782942; http://www.wikidata.org/entity/Q826700; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1072120; http://www.wikidata.org/entity/Q1377612; http://www.wikidata.org/entity/Q1480793; http://www.wikidata.org/entity/Q1928989; http://www.wikidata.org/entity/Q3866537; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q965,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q193272; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q945574; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q2029901; http://www.wikidata.org/entity/Q3348506; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q967,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q189966; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q3348506
http://www.wikidata.org/entity/Q970,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7172; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q496967; http://www.wikidata.org/entity/Q624307; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1115631; http://www.wikidata.org/entity/Q2029901; http://www.wikidata.org/entity/Q3348506
http://www.wikidata.org/entity/Q971,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7795; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q189966; http://www.wikidata.org/entity/Q189972; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q2029901; http://www.wikidata.org/entity/Q2986587; http://www.wikidata.org/entity/Q3348506; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q974,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q189966; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q816706; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q2029901; http://www.wikidata.org/entity/Q2986587
http://www.wikidata.org/entity/Q45,http://www.wikidata.org/entity/Q458; http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7184; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q8908; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q41550; http://www.wikidata.org/entity/Q42262; http://www.wikidata.org/entity/Q45177; http://www.wikidata.org/entity/Q81299; http://www.wikidata.org/entity/Q151991; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q182500; http://www.wikidata.org/entity/Q188822; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q663492; http://www.wikidata.org/entity/Q782942; http://www.wikidata.org/entity/Q826700; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1072120; http://www.wikidata.org/entity/Q1377612; http://www.wikidata.org/entity/Q1480793; http://www.wikidata.org/entity/Q1928989; http://www.wikidata.org/entity/Q1969730; http://www.wikidata.org/entity/Q3866537; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q55,http://www.wikidata.org/entity/Q458; http://www.wikidata.org/entity/Q7184; http://www.wikidata.org/entity/Q7804; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q8908; http://www.wikidata.org/entity/Q8932; http://www.wikidata.org/entity/Q13116; http://www.wikidata.org/entity/Q15028; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q40970; http://www.wikidata.org/entity/Q41550; http://www.wikidata.org/entity/Q41984; http://www.wikidata.org/entity/Q42262; http://www.wikidata.org/entity/Q42944; http://www.wikidata.org/entity/Q45177; http://www.wikidata.org/entity/Q47488; http://www.wikidata.org/entity/Q54129; http://www.wikidata.org/entity/Q81299; http://www.wikidata.org/entity/Q82151; http://www.wikidata.org/entity/Q125761; http://www.wikidata.org/entity/Q131878; http://www.wikidata.org/entity/Q132551; http://www.wikidata.org/entity/Q141720; http://www.wikidata.org/entity/Q146905; http://www.wikidata.org/entity/Q151991; http://www.wikidata.org/entity/Q152299; http://www.wikidata.org/entity/Q161549; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q182000; http://www.wikidata.org/entity/Q188822; http://www.wikidata.org/entity/Q192247; http://www.wikidata.org/entity/Q201054; http://www.wikidata.org/entity/Q212141; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q309195; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q386120; http://www.wikidata.org/entity/Q406558; http://www.wikidata.org/entity/Q461736; http://www.wikidata.org/entity/Q472311; http://www.wikidata.org/entity/Q488981; http://www.wikidata.org/entity/Q663492; http://www.wikidata.org/entity/Q689859; http://www.wikidata.org/entity/Q694772; http://www.wikidata.org/entity/Q782942; http://www.wikidata.org/entity/Q826700; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q848633; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1045198; http://www.wikidata.org/entity/Q1069175; http://www.wikidata.org/entity/Q1071706; http://www.wikidata.org/entity/Q1153087; http://www.wikidata.org/entity/Q1377612; http://www.wikidata.org/entity/Q1411881; http://www.wikidata.org/entity/Q1480793; http://www.wikidata.org/entity/Q1928989; http://www.wikidata.org/entity/Q1969730; http://www.wikidata.org/entity/Q3111510; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q977,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7172; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q624307; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1137381; http://www.wikidata.org/entity/Q3348506
http://www.wikidata.org/entity/Q986,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q1043527
http://www.wikidata.org/entity/Q1005,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7785; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q193272; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q4689777
http://www.wikidata.org/entity/Q1006,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q193272; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1505172; http://www.wikidata.org/entity/Q2029901; http://www.wikidata.org/entity/Q3348506; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q77,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q4230; http://www.wikidata.org/entity/Q4264; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q54129; http://www.wikidata.org/entity/Q123759; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q471690; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q3369762; http://www.wikidata.org/entity/Q5611262
